date,title,stock
2017-06-07,"Sugar Taxes To Trade Agreements: Good News, Bad News This Week For Cola Companies",KO
2017-06-07,"Benzinga's Top Upgrades, Downgrades For June 7, 2017",KO
2017-06-07,The Market In 5 Minutes,KO
2017-06-07,"Pre-Market Imbalance Update: Alibaba 114K Shares to Buy, BofA 95K Shares to Buy, Coca-Cola 91K to Sell, Twitter 21K to Sell",KO
2017-06-07,"BMO Capital Downgrades Coca-Cola to Market Perform, Announces $46.00 Price Target",KO
2017-06-07,U S  stocks higher at close of trade  Dow Jones Industrial Average up 0 18 ,KO
2017-06-07,US stocks close higher  Dow Jones snaps two day losing streak ,KO
2017-06-07,5 Beverage Stocks To Stay Cool This Summer,KO
2017-06-06,Shares Of Pepsi and Coca-Cola Slightly Lower Premarket; Yesterday Seattle City Council Voted To Impose Tax On Sugary Drinks Beginning In July,KO
2017-06-05,Sugar Standoff: U.S. & Mexico Race To Ink Deal On Exports To Head Off Higher Prices,KO
2017-06-05,Height Securities Highlights Today Is Deadline For U.S. & Mexico To Announce Sugar Export Agreement Before Dept. Of Commerce Triggers Antidumping Duties Of Up To 80%,KO
2017-06-04,Coke  Cargill enter fray as sugar dispute threatens Mexico trade,KO
2017-06-04,"Benzinga's Bulls And Bears For The Past Week: McDonald's, Ford, BlackBerry And More",KO
2017-06-01,Monster Beverage Remains A Top Pick At Jefferies,KO
2017-05-31,PepsiCo  PEP  Scales A 52 Week High On Healthy Prospects,KO
2017-05-31,"Pre-Market Imbalance Update: Ford 258K Shares to Buy, BofA 198K Shares to Sell, Coca-Cola 90K to Sell, Alibaba 51K to Sell, JP Morgan 47K to Sell, Citi 46K to Sell, Twitter 29K to Sell",KO
2017-05-29,Is PepsiCo  PEP  Mulling Over Buyout Of Vita Coco Owner ,KO
2017-05-26,Watch These 8 Huge Call Purchases In Friday Trade,KO
2017-05-25,Benzinga's Option Alert Recap From May 25,KO
2017-05-25,Option Alert: Coca Cola Jan18 47.0 Calls Sweep: 994 @  ASK  $0.93: 5173 traded vs 11k OI:  Earnings 7/25 Before Open (est)  $45.04 Ref,KO
2017-05-24,US stocks extend win streak to five days after release of Fed minutes,KO
2017-05-24,Coca-Cola Reports Co. is 'moving closer to completing the refranchising of its Company-owned territories in the United States',KO
2017-05-23, War on sugar  takes toll  Asia  Brazil struggle to make up shortfall,KO
2017-05-23,Vectron Systems  Cashing In On Online Opportunity  ,KO
2017-05-22,Putting Some Spice In The Consumer Staples Trade,KO
2017-05-18,PepsiCo s  PEP  Cost Cut Efforts To Impress Amid Macro Woes,KO
2017-05-17,Dow loses 370 points as US stocks suffer worst day of 2017 ,KO
2017-05-16,Can Consumer Staples Overcome Headwinds ,KO
2017-05-16,Where Does Apple's Stock Go From Here?,KO
2017-05-15,Pete Najarian Sees Unusual Options Activity In Coca-Cola,KO
2017-05-15,Will An Improving Economy Benefit Consumer Staples Stocks ,KO
2017-05-12,"Top Picks For The Rest Of 2017, Courtesy Of UBS",KO
2017-05-10,The Market In 5 Minutes,KO
2017-05-09,Detroit Entrepreneur Launches Superinfused Beverages As A Healthy Soft Drink Alternative,KO
2017-05-07,Uber Vs. Lyft: Most Dynamic Clash Since Pepsi And Coke,KO
2017-05-04,US stocks close flat  Nasdaq on track to end week flat,KO
2017-05-04,Monster Beverage  MNST  Q1 Earnings  Revenues Top Estimates,KO
2017-05-04,The Best Market Indexes For Lazy Investors,KO
2017-05-04,U S  stocks mixed at close of trade  Dow Jones Industrial Average down 0 03 ,KO
2017-05-04,Shares Of IBM Slide After Warren Buffett Cuts Stake By A Third,KO
2017-05-03,"Pre-Market Imbalance Update: BofA 232K Shares to Sell, Ford 222K Shares to Buy, Twitter 145K to Buy, JP Morgan 87K to Sell, Coca-Cola 59K to Sell, ExxonMobil 35K to Buy, Chevron 14K to Buy",KO
2017-05-02,Here's Why Monster Has Little Upside Going Into Earnings,KO
2017-05-01,"Benzinga's Bulls And Bears For The Week: Chipotle, IBM, Under Armour And More",KO
2017-05-01,"Pre-Market Imbalance Update: AT&T 397K Shares to Sell, Verizon 213K to Sell, Pfizer 152K to Sell, Twitter 145K Shares to Buy, Coca-Cola 123K to Sell",KO
2017-05-01,Monster  MNST  Q1 Earnings  Is Disappointment In The Cards ,KO
2017-05-01,Beverage Stocks To Report Q1 Earnings This Week  TAP  BUD,KO
2017-04-30,The Zacks Analyst Blog Highlights  JPMorgan Chase  3M  Boeing  Coca Cola And DuPont,KO
2017-04-28,What Donald Trump And Warren Buffett Have In Common,KO
2017-04-28,"Coca-Cola, Starbucks, Under Armour: Fast Money Picks For April 28",KO
2017-04-28,Dow 30 Stock Roundup  3M  DuPont  GE Beat  Coke Disappoints,KO
2017-04-27,Rally Continues Courtesy Of Profit Reports,KO
2017-04-26,Top Research Reports For Today  MCD  KO  TMUS,KO
2017-04-26,Q1 Earnings Season Shows Broad based Momentum ,KO
2017-04-26,The Zacks Analyst Blog Highlights  McDonald s  Coca Cola  T Mobile  PPG Industries And Corning,KO
2017-04-26,How Ad Companies Have Responded To A Changing Media Landscape,KO
2017-04-26,Zacks Earnings Trends Highlights  Caterpillar  DuPont  McDonald s  Coke And Procter   Gamble,KO
2017-04-25,Nasdaq closes above 6000 for the first time ever,KO
2017-04-25,U S  stock index futures higher amid earnings spate ,KO
2017-04-25,8 Technical Levels From Tuesday's PreMarket Prep,KO
2017-04-25,Coca-Cola Sees FY 2017 EPS Down 1% to 3% YoY,KO
2017-04-25,Coca Cola to cut 1 200 jobs  boosts savings target,KO
2017-04-25,"Eying 6,000: Nasdaq Close To New Big Number As Relief Rally Seen Continuing",KO
2017-04-25,Coca-Cola's Stock Unmoved After Mixed Q1 Report,KO
2017-04-25,"Coca-Cola Incoming CEO On Sugar Tax, Says 'If governments need money, they should widen their tax bases'; Says Most of 1,200 Job Reductions Will Be In Atlanta",KO
2017-04-25,Trading Coca Cola Ahead Of Earnings,KO
2017-04-25,Coca-Cola Reaffirms 3% Organic Revenue Growth,KO
2017-04-25,"Coca-Cola Q1 EPS $0.43 vs $0.44 Est, Sales $9.12B vs $8.89B Est",KO
2017-04-25,Pepsi  PEP  Tops Q1 Earnings  Revenues On Price Gains,KO
2017-04-25,"15 Stocks To Watch For April 25, 2017",KO
2017-04-25,Coca Cola first quarter earnings miss as revenues fall ,KO
2017-04-25,"Earnings Scheduled For April 25, 2017",KO
2017-04-24,"Spell Out Relief: French Vote As Expected, So Attention Turns To Earnings, Tax Reform",KO
2017-04-24,United Technologies  UTX  Q1 Earnings  What s In Store ,KO
2017-04-24,TransUnion  TRU  Q1 Earnings  What s In Store This Time ,KO
2017-04-24,S P Global  SPGI  To Post Q1 Earnings  A Beat In The Cards ,KO
2017-04-24,3 Things To Watch When Coca Cola And Pepsi Report This Week,KO
2017-04-24,"Earnings Preview: McDonald's, Coca-Cola, And Chipotle Report Q1",KO
2017-04-24,Coca Cola  KO  Q1 Earnings Miss  Refranchising Costs Hurt,KO
2017-04-24,Can Procter   Gamble  PG  Spring A Surprise In Q3 Earnings ,KO
2017-04-24,Earnings To Watch,KO
2017-04-24,"Earnings: Caterpillar, Lockheed Martin, and Eli Lilly Report Tomorrow",KO
2017-04-23,The Zacks Analyst Blog Highlights  Verizon  Coca Cola  Starbucks  Danaher And Express Scripts,KO
2017-04-23,Coca Cola  Caterpillar  DuPont  3M And Procter   Gamble Are Part Of Zacks Earnings Preview,KO
2017-04-23,Will Beverage Stocks KO   AKO B Add Fizz To Q1 Earnings ,KO
2017-04-23,Top Ranked Momentum Stocks To Buy For April 24th,KO
2017-04-23,Dr Pepper Snapple  DPS  Q1 Earnings  A Beat In The Cards ,KO
2017-04-21,Top Research Reports For Today  VZ  KO  SBUX,KO
2017-04-21,"Pre-Market Imbalance Update (Note These Will Be More Volatile Because Of Options Expiration): Nike 211K Shares to Sell, Coca-Cola 205K Shares to Sell",KO
2017-04-21,This Defensive Name Looks Technically Promising,KO
2017-04-21,National Beverage Valuation Has Bubbled Too High,KO
2017-04-21,Earnings Growth Accelerates In Q1 ,KO
2017-04-20,Should You Expect A Beat From Coca Cola  KO  In Q1 Earnings,KO
2017-04-20,U S  stocks higher at close of trade  Dow Jones Industrial Average up 0 85 ,KO
2017-04-19,Coca Cola  KO  Brings Popular  Share A Coke  Program Back,KO
2017-04-19,U S  soda sales drops for 12th straight year  trade publication,KO
2017-04-19,The Market In 5 Minutes,KO
2017-04-19,Credit Suisse Upgrades Coca-Cola to Outperform,KO
2017-04-19,"Benzinga's Top Upgrades, Downgrades For April 19, 2017",KO
2017-04-12,Watch These 5 Huge Call Purchases In Wednesday Trade,KO
2017-04-12,The Most Likely Targets For A Kraft Heinz Deal: Mondelez Or Pepsi,KO
2017-04-12,"Pre-Market Imbalance Update: Berkshire Hathaway 55K Shares to Buy, GE 34K Shares to Sell, Coca-Cola 20K to Sell",KO
2017-04-09,Jim Cramer Weighs In On Centurylink And Coca-Cola,KO
2017-04-06,Watch These 8 Huge Call Purchases In Thursday Trade,KO
2017-04-05,Option Alert: Coca-Cola Apr 28th 44.0 Calls Sweep: 651 @  ASK  $0.14: 651 traded vs 44 OI:  Earnings 4/25 Before Open  $42.83 Ref,KO
2017-04-05,"World Retail Congress Continues Today; Presenters Include PVH, Estee Lauder's Jo Malone, Facebook, And Coca-Cola",KO
2017-04-05,McDonald s U S  appoints three to senior roles,KO
2017-04-05,Benzinga's Option Alert Recap From April 5,KO
2017-04-04,Warren Buffett lands on Cherry Coke cans in China,KO
2017-04-03,Here's What To Expect From This Year's World Retail Congress,KO
2017-04-03,"Yahoo Finance Reporter Daniel Roberts Tweets: Coke is the new soft drink sponsor of Major League Baseball, replacing Pepsi. It had been Pepsi since 1997. $KO",KO
2017-04-03,"Benzinga Premarket Prep Host Dennis Dick Tweets: Notable opening imbalances: $PFE -243K, $MRK -93K, $BABA +115K, $KO +104K, $T +111K, $CAT -55K, $IBM -42K",KO
2017-04-01,Coca Cola  Weak Uptrend This Year,KO
2017-04-01,"50 Advertisers Boycott YouTube Advertising, And It Won't Mean More Than A 1% Dip In Google's Top Line",KO
2017-03-29,"CinemaCon Conference Continues Today; Presenters Include Regal Entertainment, Cinemark, Sony, Coca-Cola, Twentieth Century Fox, Time Warner, Imax, & Comcast",KO
2017-03-27,Here's Every Major Corporation That's Pulled Ads From YouTube,KO
2017-03-24,Household Names JPMorgan Initiated Ratings On This Week,KO
2017-03-23,The Business Of Clean Water,KO
2017-03-23,The Coca-Cola Company Names Francisco Crespo Chief Growth Officer,KO
2017-03-23,The Pharmaceutical Stocks We re Buying Now,KO
2017-03-22,Guy Adami And David Seaburg Share Their Thoughts On Altria And Coca-Cola,KO
2017-03-21,National Beverage Could Be A Major Beneficiary Of The Sugar Tax,KO
2017-03-21,"Benzinga's Top Upgrades, Downgrades For March 21, 2017",KO
2017-03-21,"JP Morgan Initiates Coverage On Coca-Cola With Neutral, Announces $43 Price Target",KO
2017-03-20,"Benzinga's Premarket Prep Host Dennis Dick Tweets: Notable opening imbalances: $BAC -984K, $JPM -86K, $PFE +115K, $BABA +54K, $GE -88K, $KO +72K, $NKE +64K",KO
2017-03-19,Should Coke And Pepsi Move Into The Hard Soda Biz?,KO
2017-03-16,Oil And Gas  Traders See More Downside,KO
2017-03-15,How To Play The World s Most Overlooked Emerging Market,KO
2017-03-13,Carter Worth And Mike Khouw's Coca-Cola Trade,KO
2017-03-09,Border Tax  How To Navigate The New Reality Of U S  Mexico Trade,KO
2017-03-09,"Competition Only Helps Apple Ripen, An Advantage Over The FANG Stocks",KO
2017-03-08,Dan Nathan Sees Unusual Options Activity In The Coca-Cola Co,KO
2017-03-08,"Hershey Shares Spike As Trader Chat Rooms Revive Speculation Buffett, Kraft Heinz Could Make Acquisition Bid",KO
2017-03-06,How Berkshire Hathaway Evolved To A Conglomerate Of 80 Companies,KO
2017-03-05,Do Sin Taxes Really Work?,KO
2017-03-04,Could Trump Impede Michelle Obama's Health Initiatives?,KO
2017-03-03,Nestle and Coke end Nestea iced tea venture,KO
2017-03-03,Indian Dream Fizzling Out: Indian State Pulls U.S. Soft Drinks Over Water Scarcity,KO
2017-03-02,Hot Stocks  What s Going On With Coca Cola And Is It Time to Buy ,KO
2017-03-02,"Buffett's Soda Empire: If Kraft Heinz Acquired Pepsi, What Share Of The Soda Market Would 'The Oracle' Own?",KO
2017-03-02,Casualties Of The Sugar Wars: Pepsi Announces Job Cuts As Philly Soda Tax Hits Sales,KO
2017-03-01,iFOREX Daily Analysis   March 03 2017,KO
2017-02-28,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 12 ,KO
2017-02-28,FEMSA  FMX  Earnings Miss  Revenues Beat Estimates In Q4,KO
2017-02-27,Warren Buffett On Active Vs  Passive Investing  Outlines  The Bet  In Berkshire Shareholder Letter,KO
2017-02-27,"Warren Buffett Doubles Apple Stake, Cheers iPhone Maker's Stickiness",KO
2017-02-27,4 Lessons For Investors From Warren Buffett s Portfolio,KO
2017-02-25,Warren Buffett rails against fee hungry Wall Street managers,KO
2017-02-25,Buffett upbeat on American business  Berkshire operating profit down,KO
2017-02-23,Coca-Cola Exec. At CAGNY Conf. Says Co. Will Look At Downsizing Packaging In Some Areas,KO
2017-02-22,These ETFs Could Help You Trade Short-Term Moves In Defensive Sectors,KO
2017-02-17,Potential Cuts To Supplemental Nutrition Assistance Program Benefits Put These Top Lines At Risk,KO
2017-02-17,"Markets Turn Lower As Long Weekend Approaches, But Optimism Seems Evident",KO
2017-02-16,SodaStream Has Quietly Had A Really Nice Run,KO
2017-02-16,Snap And Winning Streak Snapped,KO
2017-02-16,Coca-Cola Increases Qtr Dividend From $0.35/Share To $0.37/Share,KO
2017-02-15,How Sweet Were The Soda Pop Quarterly Prints?,KO
2017-02-14,Berkshire takes huge bite of Apple  boosts airline stakes,KO
2017-02-14,"13F Roundup: Apple, Bank Of America And Other Stocks Hedge Funds Love/Hate",KO
2017-02-14,What To Watch When Kraft Heinz And PepsiCo Report Earnings,KO
2017-02-13,Investors Growing Impatient With Coca-Cola's Inability To Overcome Macro Challenges,KO
2017-02-09,Market Points Toward Possible Test Of Record Highs Despite Twitter Results,KO
2017-02-09,Opening Bell  Politics Weigh On FX  Directionless Equities,KO
2017-02-09,Coca-Cola Smoked After Q4 Report,KO
2017-02-09,Coca Cola forecasts drop in 2017 profit amid refranchising,KO
2017-02-09,Dow up 100 points as U S  stocks buoyed by Trump tax talk,KO
2017-02-09,"Coca-Cola Reports Q4 Adj. EPS $0.37, Inline, Sales $9.4B vs $9.13B Est.",KO
2017-02-09,Coca-Cola Sees FY17 Organic Sales Growth ~3%,KO
2017-02-09,Coca Cola sees 3  growth in 2017 organic revenues  lower EPS ,KO
2017-02-09,"12 Stocks To Watch For February 9, 2017",KO
2017-02-09,"Earnings Scheduled For February 9, 2017",KO
2017-02-09,Coca-Cola Sees FY17 Adj. EPS Down 1-4% YoY,KO
2017-02-09,A Peek Into The Markets: U.S. Stock Futures Rise; Twitter Sales Miss Views,KO
2017-02-09,Q4 2016 Real-Time Call Brief,KO
2017-02-09,"The Market In 5 Minutes: Twitter Tanks, Trump Tweets, Tesla Preps",KO
2017-02-08,"The Most Popular Brand On Facebook Next To, Well, Facebook, Is...",KO
2017-02-08,Watch These 8 Huge Call Purchases In Wednesday Trade,KO
2017-02-07,"The Market In 5 Minutes: GM And Gap Earnings, Retail Sales Data",KO
2017-02-07,Option Alert: Coca-Cola Feb 10th 43.0 Calls Sweep: 1575 @  ASK  $0.07: 2500 traded vs 524 OI:  Earnings 2/9 Before Open  $41.73 Ref,KO
2017-02-07,"The Trump Diet: Fried Chicken, Diet Coke And Big Macs Served On A Silver Platter",KO
2017-02-07,Benzinga's Option Alert Recap From February 7,KO
2017-02-07,"20 Most Talked About Super Bowl LI Commercials, Ranked",KO
2017-02-06,"Jobs Report, Fed Meeting Out of the Way, So Market Seeks New Catalyst",KO
2017-02-06,Are Value Investors Bearish  ,KO
2017-02-06,The Market In 5 Minutes: One For The Thumb,KO
2017-02-06,"American Staples Earnings Preview: Low Expectations For Coca-Cola, Disney",KO
2017-02-06,Watch These 8 Huge Put Purchases In Monday Trade,KO
2017-02-06,Which Super Bowl LI Commercials Were Social Hits?,KO
2017-02-03,Benzinga's Option Alert Recap From February 3,KO
2017-02-03,Option Alert: Coca Cola Feb 10th 41.5 Puts Sweep: 3121 @  ASK  $0.37: 5751 traded vs 1134 OI:  Earnings 2/9 Before Open  $41.71 Ref,KO
2017-01-30,"Who Is Jorge Paulo Lemann, And Why Might He Be Up To Something Big In 2017?",KO
2017-01-30,"The Importance Of Immigrants On Wall Street, In Silicon Valley And For The United States",KO
2017-01-27,Starbucks in crosshairs as Mexico boycott campaign simmers,KO
2017-01-26,"Vita Coco Hires JP Morgan To Explore Sale, Could Value Co. At $1B; Coke Owns #2 Brand, Zico",KO
2017-01-26,The Dow Industrials,KO
2017-01-26,What Do Pepsi's Super Bowl Ads For Sugar-Free Products Mean For The Soda Market?,KO
2017-01-26,"Following Sprint Stake, How Does Jay Z's Tidal Investment Rank Among Hip Hop's Biggest Deals?",KO
2017-01-25,Wall Street's M&A Chatter From January 24,KO
2017-01-25,The Market In 5 Minutes: Big Earnings And A Major IPO Acquisition,KO
2017-01-24,Hearing Coca-Cola Mentioned in Takeover Chatter With Kellogg,KO
2017-01-23,Watch These 7 Huge Put Purchases In Monday Trade,KO
2017-01-20,Option Alert: Coca Cola Feb 39.0 Puts Sweep: 706 @  ASK  $0.13: 5844 traded vs 3582 OI:  Earnings 2/9 Before Open  $41.33 Ref,KO
2017-01-19,"Benzinga's Top Upgrades, Downgrades For January 19, 2017",KO
2017-01-19,Wells Fargo Downgrades Coca-Cola to Market Perform,KO
2017-01-17,Quality Dividends On The Cheap With This ETF,KO
2017-01-17,Winners And Losers From Trump's U.S. Dollar Comments,KO
2017-01-17,Option Alert: Coca Cola Jun 47.0 Calls Sweep: 4359 @  ASK  $0.11: 4674 traded vs 7721 OI:  Earnings 2/9 Before Open  $41.17 Ref,KO
2017-01-15,The Program For Trading Like A Hedge Fund,KO
2017-01-13,Jim Cramer On JPMorgan: Best Quarter Ever,KO
2017-01-13,Are Investor Concerns On Monster Beverages Misplaced?,KO
2017-01-12,Wells Fargo: We Share Retailer's Concerns On Monster Beverage,KO
2017-01-11,Trump rally makes stock options great again for some CEOs,KO
2017-01-11,Dividend Stocks  Bursting Bubble Or A  Buy  ,KO
2017-01-09,Viacom And Melco Crown Upgraded To Buy,KO
2017-01-09,Barclays' Favorite In Big Beverage Group May Surprise You,KO
2017-01-09,"Benzinga's Top Upgrades, Downgrades For January 9, 2017",KO
2017-01-09,"The Market In 5 Minutes: Earnings Results, Conferences, Trump And More",KO
2017-01-09,Goldman Sachs Downgrades Coca-Cola to Sell,KO
2017-01-09,Barclays Initiates Coverage On Coca-Cola at Equal-Weight,KO
2017-01-04,"Pre-Market Prep Host Dennis Dick Tweets: Notable opening imbalances:  $PG +93K, $KO +136K, $BAC +350K, $T -138K, $XRX +272K, $GM +60K, $CVX +73K, $BABA +49K, $F +441K",KO
2017-01-02,Barron's Best Income Ideas For 2017,KO
2016-12-31,"Dow Under 19,000 Or Dow At 20,000: What Happens First?",KO
2016-12-30,Which Wall Street Firm Made The Best Stock Picks Of 2016?,KO
2016-12-29,Opening Bell  Sell Offs Dominate Quiet Holiday Trade  USD Lower,KO
2016-12-28,Meet This Year's Best Consumer Staples ETF,KO
2016-12-22,"US Budget Deficit Increased By 6% In November, But The Deficit Could Widen Under Trump",KO
2016-12-22,"Meet The New Dogs: 2017's Dogs Of The Dow Include Coca-Cola, Boeing",KO
2016-12-21,"After A Poor Showing In 2016, Does Nike Qualify As A 'Dog Of The Dow'?",KO
2016-12-21,Coke moves away from AB InBev with Africa bottling deal,KO
2016-12-21,"Coca-Cola to Acquire AB Inbev's Interest In Bottling Operations in Zambia, Zimbabwe, Botswana, Swaziland, Lesotho, El Salvador, Honduras for Undisclosed Amount",KO
2016-12-16,Morgan Stanley Downgrades Coca-Cola to Equal-Weight,KO
2016-12-16,"The Market In 5 Minutes: Adobe, Oracle Take The Earnings Stage",KO
2016-12-14,"Coca-Cola, UnitedHealth, Healthcare And Tech ETFs: Fast Money Picks For December 14",KO
2016-12-13,"Jim Cramer Shares His Thoughts On Coca-Cola, Verizon, Twitter",KO
2016-12-13,"Benzinga's Top Upgrades, Downgrades For December 13, 2016",KO
2016-12-13,"Deutsche Makes A Resolution To Hold Coca-Cola, Procter & Gamble In The New Year",KO
2016-12-13,Japan s Asahi expands in Europe with AB InBev beer deal,KO
2016-12-13,Deutsche Bank Downgrades Coca-Cola to Hold,KO
2016-12-13,Long Island Iced Tea Stock  Brewing Success ,KO
2016-12-12,Opening Bell  This Week It s All About The Fed  And Today  Oil ,KO
2016-12-11,The Stock Market Is Officially In BUBBLE Territory  ,KO
2016-12-11,Stocks Extending Weekly Rally,KO
2016-12-09,U S  stocks higher at close of trade  Dow Jones Industrial Average up 0 72 ,KO
2016-12-09,"James Quincy To Succeed Muhtar Kent As CEO in May 2017, Kent To Continue As Chairman",KO
2016-12-09,"Coca-Cola Currently Hosting Call to Discuss Recent Mgmt Changes, Future of Business; Shares Largely Unaffected Amid Call",KO
2016-12-09,"Coke CEO Steps Down, Here's What To Expect From The Stock",KO
2016-12-09,Record setting rally pushes on as laggards get legs,KO
2016-12-08,Trying Times For Staples ETFs,KO
2016-12-08,Coca Cola  KO  Sees Leadership Shakeup,KO
2016-12-05,"Beverage Stocks Trading Up Mid Day: National Beverage 7.5%, Craft Brew Alliance 2.5%, Boston Beer 2%, Coca Cola 2%, Anheuser Busch 1.5%",KO
2016-12-05,Coca Cola opens new  100 million plant in Cambodia,KO
2016-12-01,4 Biggest Losers For The Dow In November,KO
2016-12-01,NASCAR  Monster Energy reach sponsorship agreement,KO
2016-12-01,Stocks Hitting 52-Week Lows,KO
2016-12-01,2 Sector ETFs Drawing Renewed Attention,KO
2016-12-01,"Sports Business Reporter Scott Soshnick Tweets: 'BREAKING: Coca Cola's Monster Energy replacing Sprint as sponsor of Nascar's top racing tier, source says'",KO
2016-11-30,U S  stocks mixed at close of trade  Dow Jones Industrial Average up 0 01 ,KO
2016-11-29,The Difference Between Shareholders And Stakeholders,KO
2016-11-27,The Zacks Analyst Blog Highlights  NIKE  Boeing  Textron  Coca Cola And IBM,KO
2016-11-25,U S  stocks higher at close of trade  Dow Jones Industrial Average up 0 36 ,KO
2016-11-25,Dow 30 Stock Roundup  Nike Raises Dividend  Boeing Textron JV Bags Defense Contract,KO
2016-11-23,Dr Pepper Snapple To Buy Antioxidant Drink Maker Bai Brands,KO
2016-11-23,PepsiCo  PEP  To Acquire KeVita  Foray Beyond Soda Drinks,KO
2016-11-22,The US Economy  If They Build It,KO
2016-11-22,Hearing Dealreporter Saying Coke 'Inching Closer' To Monster Acquisition After China Reorganization,KO
2016-11-22,Dr Pepper Snapple to buy antioxidant drinks maker Bai for  1 7 billion,KO
2016-11-21,Coca Cola  KO  To Divest Bottling Assets In China For  852M,KO
2016-11-21,Swire Pacific To Acquire  1B Worth Of Coca Cola Bottling Assets In China,KO
2016-11-17,Hong Kong's Swire Pacific Said to be in Talks to Buy Coca-Cola Bottling Assets in China for $1B -Bloomberg,KO
2016-11-17,Coca Cola to divest China bottling stakes for   1B,KO
2016-11-16,SodaStream  SODA  Raised To Strong Buy  Should You ,KO
2016-11-16,What Is NAFTA And Why Does Trump Have Such A Problem With It?,KO
2016-11-15,'Sugar Wars' Escalating: Beverage Companies Look To Bolster Non-Soda Portfolios,KO
2016-11-15,"Morgan Stanley Global Consumer & Retail Conference Begins With Day 1 Of 3 Today Presenters Include Estee Lauder, Hanesbrands, Coca-Cola, Newell Brands, Steve Madden, Tupperware Brands, US Foods, Walgreens, Wingstop, & Weight Watchers",KO
2016-11-14,Soros Fund Management initiates Coca-Cola Stake,KO
2016-11-14,Coca-Cola Shares Recently Spike ~$0.85 Higher in Pre-Market Action; Some Traders Passing Around Earlier (Nov. 12) Article from UK's Telegraph Consider Possilbe AB-InBev Tie Up,KO
2016-11-14,Beer & Beverage: Will The Tie-Up Make Sense?,KO
2016-11-14,Dr Pepper Snapple  DPS  Q3 Results Strong  View Impressive,KO
2016-11-14,Coca-Cola +1.1% Premarket @$41.50 Following Sunday Telegraph Report Indicating it Could be Takeover Target of AB-Inbev,KO
2016-11-14,Coca Cola on watch after report of potential AB InBev interest,KO
2016-11-10,U S  stocks mixed at close of trade  Dow Jones Industrial Average up 1 34 ,KO
2016-11-10,Coca Cola European Partners  CCE  Beats Earnings In Q3,KO
2016-11-09,Susquehanna talks peso risk on BUD  KO and PEP,KO
2016-11-09,Three Bay Area cities pass soda tax,KO
2016-11-09,U S  stocks higher at close of trade  Dow Jones Industrial Average up 1 40 ,KO
2016-11-09,Coca Cola European Partners  CCE  Tops Q3 Earnings Estimate,KO
2016-11-01,What Lies Ahead For Consumer Staples ETFs ,KO
2016-11-01,4 Publicly Traded Companies More Than A Century Old,KO
2016-11-01,"Coca-Cola, Ambev Seeking Stake in Brazil's Natural One -Reuters",KO
2016-11-01,Coca-Cola Named As Possible Suitor For Brazilian Juice Maker Natural One SA,KO
2016-11-01,Traders Turn Against This Conservative Sector,KO
2016-10-31,Monster Beverage  MNST  Q3 Earnings  Beat In The Cards ,KO
2016-10-31,FEMSA  FMX  Posts Solid Q3 Earnings On Segmental Efficacy,KO
2016-10-28,Dow 30 Stock Roundup  Apple s Earnings Disappoint  Boeing  Coca Cola  Microsoft Impress ,KO
2016-10-27,Filing from Coca-Cola Shows Registration for Mixed Securities Shelf Offering,KO
2016-10-27,The Coca-Cola Co. Names Barry Simpson Chief Information Officer,KO
2016-10-26,"Earnings Scheduled For October 26, 2016",KO
2016-10-26,"Keep an Eye on These 12 Stocks for October 26, 2016",KO
2016-10-26,18 Stocks Moving In Wednesday's Pre-Market Session,KO
2016-10-26,"Coca Cola Q3 EPS $0.49 vs $0.48 est, Revenue $10.63B vs $10.51B est",KO
2016-10-26,U S  stocks trade mixed on earnings as oil pares losses,KO
2016-10-26,"The Market In 5 Minutes: Wall Street Not Too Happy With Apple, Chipotle Or The Cubbies",KO
2016-10-26,A Peek Into The Markets: U.S. Stock Futures Down; Apple Shares Drop Following Q4 Results,KO
2016-10-26,Coca-Cola Guidance Remains Unchanged For FY16,KO
2016-10-26,Top 5 Things to Know In the Market on Wednesday,KO
2016-10-26,"Apple Earnings Paint Mixed Picture, But Crude Weakness More Of A Drag",KO
2016-10-26,Exclusive  Dr Pepper Snapple in talks to buy Bai Brands   sources,KO
2016-10-26,5 Stocks To Watch Before The Market Opens On Wednesday,KO
2016-10-26,Dr Pepper Snapple  DPS  Beats On Q3 Earnings  Raises View,KO
2016-10-26,Coca-Cola Stock Higher Following Q3 Results,KO
2016-10-25,Epic Earnings: Many US Companies Beating Expectations As Season Continues,KO
2016-10-25,Q3 Earnings  Earnings  Earnings  BA  HLT  KO  MDLZ  AAPL,KO
2016-10-25,"Nikkei Asian Review Reports Coca-Cola, Kirin plan tie-up in Japan to slash costs",KO
2016-10-25,Coca Cola  KO  Beats On Earnings   Revenues  View Intact,KO
2016-10-24,Can Mondelez  MDLZ  Pull A Surprise This Earnings Season ,KO
2016-10-23,Can Coca Cola  KO  Keep The Earnings Streak Alive In Q3 ,KO
2016-10-20,Can Procter   Gamble  PG  Pull A Surprise In Q1 Earnings ,KO
2016-10-19,"The Market In 5 Minutes: Oil Inventories, Earnings Beats And A Walgreens-Rite Aid Snag",KO
2016-10-18,"Benzinga's M&A Chatter for Tuesday, October 18, 2016",KO
2016-10-14,Dow 30 Stock Roundup  GE To Buy LM Wind Power  Coke To Acquire AB InBev s Stake In African Bottler,KO
